sku_or_id,title,brand,category,price,availability,availability_bucket,n_images,desc_len,source_url,image_url
96354653,5 in 1 Foam Roller Set for Deep Tissue Muscle Massage - Black,,Beauty & Health,425,In stock,In stock (fast),5,1501,https://www.takealot.com/5-in-1-foam-roller-set-for-deep-tissue-muscle-massage-black/PLID96354653,https://media.takealot.com/covers_images/5fa459d4bd3d491a9c57a122fd8c7a98/s-pdpxl.file
94754134,Sink Sit On Bracket Only 400X250MM Pair,,Stationery & Office,204,Ships in 5 - 7 work days,Lead time (imported),1,108,https://www.takealot.com/sink-sit-on-bracket-only-400x250mm-pair/PLID94754134,https://media.takealot.com/covers_images/63ada37665d24269bd2ca12881734551/s-pdpxl.file
94790111,Kids Magnetic Erasable Drawing Board Magic Sketchpad Educational Toys,,Toys & Games,124,,No live offer,24,2049,https://www.takealot.com/kids-magnetic-erasable-drawing-board-magic-sketchpad-educational/PLID94790111,https://media.takealot.com/covers_images/980b45ad81084589b5e1043285c62f2b/s-pdpxl.file
90318479,Speroni Submersible Pump 100mm St-0734-1.50Kw,Speroni,General Merchandise,1832,Ships in 5 - 7 work days,Lead time (imported),1,441,https://www.takealot.com/speroni-submersible-pump-100mm-st-0734-1-50kw/PLID90318479,https://media.takealot.com/covers_images/65caf700f9eb4c6d85d8f2923119a279/s-pdpxl.file
100955292,Scooter Fuel Pump Assembly 1670A-Hwa-00 for Sym Compatible with Universal,,General Merchandise,1834,Ships in 14 - 16 work days,Lead time (imported),9,743,https://www.takealot.com/scooter-fuel-pump-assembly-1670a-hwa-00-for-sym-compatible-with-/PLID100955292,https://media.takealot.com/covers_images/5aa5cd56dd60466199e2154b42889b30/s-pdpxl.file
101353396,Electric Heating Neck & Back Massager Physiotherapy Shawl Shoulder Pad,,Beauty & Health,431,Ships in 14 - 16 work days,Lead time (imported),11,1056,https://www.takealot.com/electric-heating-neck-back-massager-physiotherapy-shawl-shoulder/PLID101353396,https://media.takealot.com/covers_images/199c0c504083403e878eeadb40c2cafa/s-pdpxl.file
91324757,Verimark - Floorwiz Spintech Pro Mop,Floorwiz,General Merchandise,799,In stock,In stock (fast),4,821,https://www.takealot.com/verimark-floorwiz-spintech-pro-mop/PLID91324757,https://media.takealot.com/covers_images/eb16d2dedd8b4b9db6012ce5a06cb67b/s-pdpxl.file
94854931,Samsung Galaxy Fit3 Silver,Samsung,General Merchandise,1299,In stock,In stock (fast),5,3115,https://www.takealot.com/samsung-galaxy-fit3-silver/PLID94854931,https://media.takealot.com/covers_images/b52f83dd0ad74c049c23475dc89995bb/s-pdpxl.file
99692338,5 Pairs Kids Non-Slip Socks Baby Floor Breathable For Toddler Children,,Toys & Games,275,,No live offer,11,892,https://www.takealot.com/5-pairs-kids-non-slip-socks-baby-floor-breathable-for-toddler-ch/PLID99692338,https://media.takealot.com/covers_images/35a1393a9a154dbbad8af51c5eaaec14/s-pdpxl.file
91289530,Orbit - Easy Set Controller Outdoor 12 Station,Orbit,General Merchandise,3426,Ships in 4 - 6 work days,Lead time (imported),1,115,https://www.takealot.com/orbit-easy-set-controller-outdoor-12-station/PLID91289530,https://media.takealot.com/covers_images/cb6dce4a725a42288ca38db6d271231d/s-pdpxl.file
101386894,"[Nesting Cups] 3pcs Nesting Measuring Set | 1 Cup 250ml, 2 500ml, 4 Cups",,Home & Kitchen,532,Ships in 14 - 16 work days,Lead time (imported),5,466,https://www.takealot.com/nesting-cups-3pcs-nesting-measuring-set-1-cup-250ml-2-500ml-4-cu/PLID101386894,https://media.takealot.com/covers_images/50ccbeae63a54219b3248688d19ab56b/s-pdpxl.file
101352269,100pcs Mixed Color Dental Polishing Brushes - Disposable Nylon,,General Merchandise,474,Ships in 14 - 16 work days,Lead time (imported),5,560,https://www.takealot.com/100pcs-mixed-color-dental-polishing-brushes-disposable-nylon/PLID101352269,https://media.takealot.com/covers_images/11a7332854214962a9bd78b0e28439b5/s-pdpxl.file
99690656,DIY Drawer Organizer - 4 Piece Set (22.9cm).,,Home & Kitchen,680,Ships in 5 - 7 work days,Lead time (imported),5,863,https://www.takealot.com/diy-drawer-organizer-4-piece-set-22-9cm/PLID99690656,https://media.takealot.com/covers_images/27ef2bc6372846bda59a01c7b59fe153/s-pdpxl.file
100217601,Power Bank Magnetic Fast Charging Power Bank with Stand,,Electronics,425,,No live offer,11,799,https://www.takealot.com/power-bank-magnetic-fast-charging-power-bank-with-stand/PLID100217601,https://media.takealot.com/covers_images/ad32057dd1b246b1b2acc55abbd6c754/s-pdpxl.file
95181051,Floor Lamp Upright Standard Lamp Adjustable for Living Room Bedroom Office,,Home & Kitchen,333,,No live offer,10,1348,https://www.takealot.com/floor-lamp-upright-standard-lamp-adjustable-for-living-room-bedr/PLID95181051,https://media.takealot.com/covers_images/ffb2bda1a7ec471a8b6975a2cc8eec66/s-pdpxl.file
90990057,5 in 1 Hair Trimmer for Face Eyebrow Mustache Arm Leg Armpit Bikini,,Beauty & Health,357,,No live offer,13,2347,https://www.takealot.com/5-in-1-hair-trimmer-for-face-eyebrow-mustache-arm-leg-armpit-bik/PLID90990057,https://media.takealot.com/covers_images/fa3cd35d7d334d4b8da08f478c833625/s-pdpxl.file
91297943,Visto - Pillar 15mm,Visto,General Merchandise,431,Ships in 4 - 6 work days,Lead time (imported),1,61,https://www.takealot.com/visto-pillar-15mm/PLID91297943,https://media.takealot.com/covers_images/3348247792624f6ab2bf78b7d5c750a7/s-pdpxl.file
96998465,Aviator Style Metallic Rim Sunglasses With Tinted Lenses - Pink & Gold,,Fashion,330,Ships in 14 - 16 work days,Lead time (imported),6,1355,https://www.takealot.com/aviator-style-metallic-rim-sunglasses-with-tinted-lenses-pink-go/PLID96998465,https://media.takealot.com/covers_images/a5ec1c0d09d84f3987db4d3ba5dfaec2/s-pdpxl.file
101816321,"Stainless Steel Tool Box Latch with Keys, Flush Mount",,Tools & DIY,349,Ships in 14 - 16 work days,Lead time (imported),5,856,https://www.takealot.com/stainless-steel-tool-box-latch-with-keys-flush-mount/PLID101816321,https://media.takealot.com/covers_images/ee3b61a1dc504c1da266fa2023c56829/s-pdpxl.file
91126368,Asa - High Quality Fabric Premium Duvet Covet Set,,Home & Kitchen,204,,No live offer,6,580,https://www.takealot.com/asa-high-quality-fabric-premium-duvet-covet-set/PLID91126368,https://media.takealot.com/covers_images/454a962f172740a4aba3d529453765a3/s-pdpxl.file
101816538,4K Dual Dash Cam GPS WiFi ACC Night Vision 24H Parking,,Automotive,1208,Ships in 14 - 16 work days,Lead time (imported),10,484,https://www.takealot.com/4k-dual-dash-cam-gps-wifi-acc-night-vision-24h-parking/PLID101816538,https://media.takealot.com/covers_images/e70c4058e81c4fba8e4e739ee8c62109/s-pdpxl.file
98666213,USB Electric Blanket-Heating Warming Shawl-3 Temperature Settings,,Electronics,877,Ships in 14 - 16 work days,Lead time (imported),4,973,https://www.takealot.com/usb-electric-blanket-heating-warming-shawl-3-temperature-setting/PLID98666213,https://media.takealot.com/covers_images/804c99cbda66448bb318da7a16a99568/s-pdpxl.file
69308187,Heavy Duty Metal Buckle Military Style Nylon Tactical Belt-Black,,Fashion,269,In stock,In stock (fast),5,716,https://www.takealot.com/heavy-duty-metal-buckle-military-style-nylon-tactical-belt-black/PLID69308187,https://media.takealot.com/covers_images/63e2faba17ad4a03be95a369ad5b4d4b/s-pdpxl.file
100968093,Rubber Horse Hoof Boots for Safety Protection & Rehabilitation,,Fashion,1000,Ships in 14 - 16 work days,Lead time (imported),9,1712,https://www.takealot.com/rubber-horse-hoof-boots-for-safety-protection-rehabilitation/PLID100968093,https://media.takealot.com/covers_images/643aebe1af93429984eeb507ee9602d5/s-pdpxl.file
101189091,925 Sterling Silver CZ Bridal Set - Elegant Square Design for Wedding,,General Merchandise,255,,No live offer,5,565,https://www.takealot.com/925-sterling-silver-cz-bridal-set-elegant-square-design-for-wedd/PLID101189091,https://media.takealot.com/covers_images/f8389c89f0ca4a5eae51ba6579b43c27/s-pdpxl.file
102005866,Clamp Microphone Stand With Dual Sound Storage Trays And Iron Brackets,,Home & Kitchen,371,Ships in 14 - 16 work days,Lead time (imported),9,674,https://www.takealot.com/clamp-microphone-stand-with-dual-sound-storage-trays-and-iron-br/PLID102005866,https://media.takealot.com/covers_images/90c079718f4e4b52b5623169af7c5e57/s-pdpxl.file
96389057,Air Pressure Ball Gauge,,Sport & Outdoor,399,Ships in 5 - 7 work days,Lead time (imported),5,247,https://www.takealot.com/air-pressure-ball-gauge/PLID96389057,https://media.takealot.com/covers_images/19827f0fef794c9fb2ba653494cbad9f/s-pdpxl.file
72051701,Luggage Set of 3 PU Leather Travel Suitcases 28'24'22' inch,,General Merchandise,2500,,No live offer,21,390,https://www.takealot.com/luggage-set-of-3-pu-leather-travel-suitcases-28-24-22-inch/PLID72051701,https://media.takealot.com/covers_images/3bee5c44009d40538a3864b5465cc86e/s-pdpxl.file
100089646,Union Jack Kids Suitcase & Blue Ladybug Backpack Set - Travel Combo,,Toys & Games,892,Supplier out of stock,Other,5,2473,https://www.takealot.com/union-jack-kids-suitcase-blue-ladybug-backpack-set-travel-combo/PLID100089646,https://media.takealot.com/covers_images/6d5be997031f4bf2bed1ed3eb13f35be/s-pdpxl.file
96344183,24 Piece Bonsai Tree Kit Tools Bonsai Set Bonsai Starter Trimming Care Kit,,Tools & DIY,266,In stock,In stock (fast),5,1612,https://www.takealot.com/24-piece-bonsai-tree-kit-tools-bonsai-set-bonsai-starter-trimmin/PLID96344183,https://media.takealot.com/covers_images/4c66c59b3fb744ada6fbf22ec30aaf30/s-pdpxl.file
93572539,Silicone Bottle Cleaning Brush,,Home & Kitchen,75,,No live offer,6,706,https://www.takealot.com/silicone-bottle-cleaning-brush/PLID93572539,https://media.takealot.com/covers_images/57e3394cee534c33a197d61214901231/s-pdpxl.file
99143171,3D Metal Gold Moving Butterfly Hair Clips - 12 Piece Set,,Beauty & Health,168,In stock,In stock (fast),7,732,https://www.takealot.com/3d-metal-gold-moving-butterfly-hair-clips-12-piece-set/PLID99143171,https://media.takealot.com/covers_images/1795ab0bcc5b4a32a313668923e55a1f/s-pdpxl.file
95955273,Pizza Pan - 30CM,,Home & Kitchen,345,Ships in 14 - 16 work days,Lead time (imported),5,305,https://www.takealot.com/pizza-pan-30cm/PLID95955273,https://media.takealot.com/covers_images/c6004361334a45f9ad487958854b2680/s-pdpxl.file
90321678,Bulk Pack 10 x Coupling Insert 32mm,,General Merchandise,257,Ships in 5 - 7 work days,Lead time (imported),1,168,https://www.takealot.com/bulk-pack-10-x-coupling-insert-32mm/PLID90321678,https://media.takealot.com/covers_images/2c2276ecfa0846d094bcd02e2ca8c99c/s-pdpxl.file
101040673,Retro 4K TV Game Console with 2 Wireless Controllers-128GB Classic Games-GC,,Electronics,1075,Supplier out of stock,Other,20,1893,https://www.takealot.com/retro-4k-tv-game-console-with-2-wireless-controllers-128gb-class/PLID101040673,https://media.takealot.com/covers_images/ae9e7361ed27456dac03104c42389455/s-pdpxl.file
100160243,Ai Smart 10-Port (8 PoE + 2 Uplink) 10/100Mbps Active PoE Network Switch,,Stationery & Office,797,In stock,In stock (fast),5,1878,https://www.takealot.com/ai-smart-10-port-8-poe-2-uplink-10-100mbps-active-poe-network-sw/PLID100160243,https://media.takealot.com/covers_images/081fd22e8ce54ac199d0225d5ebf4cde/s-pdpxl.file
99590770,RFID Zip Leather Wallet Case Compatible With iPhone 15 Plus Cover,,Electronics,215,,No live offer,57,299,https://www.takealot.com/rfid-zip-leather-wallet-case-compatible-with-iphone-15-plus-cove/PLID99590770,https://media.takealot.com/covers_images/a5b86dc1f9524031a350786057994edd/s-pdpxl.file
95877861,Finish 30+14 - Auto Dishwashing Quantum Thermo-Forming Tablets - Lemon,Finish,Electronics,189,In stock,In stock (fast),8,958,https://www.takealot.com/finish-30-14-auto-dishwashing-quantum-thermo-forming-tablets-lem/PLID95877861,https://media.takealot.com/covers_images/c3e024ac36bf41d48a09b630a84ec5be/s-pdpxl.file
96246621,"Durable ABS 3-Piece Luggage Set - Purple, Spinner Wheels, Built-In Lock",,General Merchandise,1499,Ships in 5 - 7 work days,Lead time (imported),6,2061,https://www.takealot.com/durable-abs-3-piece-luggage-set-purple-spinner-wheels-built-in-l/PLID96246621,https://media.takealot.com/covers_images/b643423fff44486281a69947a277d382/s-pdpxl.file
102005815,"Microphone Stand Extension Kit With 5/8"" To 3/8"" Adapter For Live Streamin",,Electronics,333,Ships in 14 - 16 work days,Lead time (imported),9,905,https://www.takealot.com/microphone-stand-extension-kit-with-5-8-to-3-8-adapter-for-live-/PLID102005815,https://media.takealot.com/covers_images/049be90cf21b43b2a23b90f4766440b4/s-pdpxl.file
56131901,Nexco Luggage Set of 3 PU Leather Travel Suitcases 28'24'22' inch - Black,,General Merchandise,2500,Ships in 5 - 7 work days,Lead time (imported),3,396,https://www.takealot.com/nexco-luggage-set-of-3-pu-leather-travel-suitcases-28-24-22-inch/PLID56131901,https://media.takealot.com/covers_tsins/59231755/59231755-1-pdpxl.jpeg
100686092,2 Pieces Unisex Kitchen Adjustable Apron with Pockets,,Home & Kitchen,391,,No live offer,45,1273,https://www.takealot.com/2-pieces-unisex-kitchen-adjustable-apron-with-pockets/PLID100686092,https://media.takealot.com/covers_images/f514993d4b484c94a1fe7f081a034145/s-pdpxl.file
91130001,10 Pieces Non-Stick Coating Pot Set,,Home & Kitchen,1164,Ships in 4 - 6 work days,Lead time (imported),1,269,https://www.takealot.com/10-pieces-non-stick-coating-pot-set/PLID91130001,https://media.takealot.com/covers_images/740ef25a79d143e0ab64d1aea4dea878/s-pdpxl.file
92802456,Cricut Cut-Away Cards Neutrals R40 12-Pack - 12.1 × 16.8 cm Cardmaking Set,Cricut,General Merchandise,602,Ships in 4 - 6 work days,Lead time (imported),5,1475,https://www.takealot.com/cricut-cut-away-cards-neutrals-r40-12-pack-12-1-16-8-cm-cardmaki/PLID92802456,https://media.takealot.com/covers_images/1c11663027714463ad6fe226f5ec48f6/s-pdpxl.file
90105402,3 Piece Glass Table and White Wooden Leg Chairs,,Home & Kitchen,2026,Ships in 5 - 7 work days,Lead time (imported),1,339,https://www.takealot.com/3-piece-glass-table-and-white-wooden-leg-chairs/PLID90105402,https://media.takealot.com/covers_images/00fb3fefeb2e4d4b926dbd70e13257b4/s-pdpxl.file
100597582,"Multi-Functional Electric Nail Trimmer, 2025 New 2 in 1 Electric",,Beauty & Health,426,Ships in 14 - 16 work days,Lead time (imported),7,1571,https://www.takealot.com/multi-functional-electric-nail-trimmer-2025-new-2-in-1-electric/PLID100597582,https://media.takealot.com/covers_images/ee4204bd8c314a7586b0f45b7a27b6ba/s-pdpxl.file
101508616,304 Stainless Steel Spoon Rest & Large Utensil Holder - Rustproof,,General Merchandise,460,Ships in 14 - 16 work days,Lead time (imported),7,699,https://www.takealot.com/304-stainless-steel-spoon-rest-large-utensil-holder-rustproof/PLID101508616,https://media.takealot.com/covers_images/2244a92c41a34511b28e725f6fbc30a4/s-pdpxl.file
100611553,4in Label Printer USB BT Business EU,,Electronics,1833,Ships in 14 - 16 work days,Lead time (imported),5,2314,https://www.takealot.com/4in-label-printer-usb-bt-business-eu/PLID100611553,https://media.takealot.com/covers_images/c3ca9166e7fe460c904d914dd7f9a02e/s-pdpxl.file
92968327,15pc Heavy Bottom Silver Stainless Steel Cookware Set,,Home & Kitchen,559,Ships in 4 - 6 work days,Lead time (imported),1,598,https://www.takealot.com/15pc-heavy-bottom-silver-stainless-steel-cookware-set/PLID92968327,https://media.takealot.com/covers_tsins/57543959/57543959-1-pdpxl.jpeg
90321621,K-Brand Tee Galv 100mm,K-BRAND,General Merchandise,513,Ships in 5 - 7 work days,Lead time (imported),1,233,https://www.takealot.com/k-brand-tee-galv-100mm/PLID90321621,https://media.takealot.com/covers_images/271abe1637244f54a9d75f990ea01770/s-pdpxl.file
99667667,ZHIYUN CQ5 3-Axis Gimbal - Foldable Tracking Compatible with iPhone/Android,,Electronics,1616,In stock,In stock (fast),5,1954,https://www.takealot.com/zhiyun-cq5-3-axis-gimbal-foldable-tracking-compatible-with-iphon/PLID99667667,https://media.takealot.com/covers_images/97059536b4524597bd27d4ba39fc96cb/s-pdpxl.file
91010762,Cricut Infusible Ink Men's White T-Shirt (XXL),Cricut,Fashion,269,In stock,In stock (fast),1,380,https://www.takealot.com/cricut-infusible-ink-men-s-white-t-shirt-xxl/PLID91010762,https://media.takealot.com/covers_images/a42f065605e54a1eb06f9065da588391/s-pdpxl.file
100882310,Motolab Tail Light Trims 2 Bar Style Compatible with Ford Ranger 2012-2022,,Home & Kitchen,489,,No live offer,3,377,https://www.takealot.com/motolab-tail-light-trims-2-bar-style-compatible-with-ford-ranger/PLID100882310,https://media.takealot.com/covers_images/19128626326046ed8e9b5e41d38cbae0/s-pdpxl.file
98559387,Cartoon Halloween Trick or Treat Keychain,,General Merchandise,297,Ships in 14 - 16 work days,Lead time (imported),3,888,https://www.takealot.com/cartoon-halloween-trick-or-treat-keychain/PLID98559387,https://media.takealot.com/covers_images/12cc13c065334cef86fe6fd6339c2128/s-pdpxl.file
100961911,"3PCS 3.175mm Shaft Brass Pinion Motor Gear M0.6 for 1/10 1/8 RC,18t",,Automotive,300,Ships in 14 - 16 work days,Lead time (imported),8,706,https://www.takealot.com/3pcs-3-175mm-shaft-brass-pinion-motor-gear-m0-6-for-1-10-1-8-rc-/PLID100961911,https://media.takealot.com/covers_images/55d071d1545e47ae96b36ef0a8313e84/s-pdpxl.file
72113411,Sherpa Fleece Blanket Throw,,General Merchandise,312,,No live offer,5,1352,https://www.takealot.com/sherpa-fleece-blanket-throw/PLID72113411,https://media.takealot.com/covers_images/86e58f38d7e346dfb479fb3679acf63f/s-pdpxl.file
101636230,RGB 2-in-1 CarPlay Android Auto Adapter Box,,Electronics,898,,No live offer,15,409,https://www.takealot.com/rgb-2-in-1-carplay-android-auto-adapter-box/PLID101636230,https://media.takealot.com/covers_images/60ec2e0241de4eff9f7a98b9ea00269d/s-pdpxl.file
102217265,Men's Summer Sun Protection Baseball Cap,,Sport & Outdoor,492,Ships in 14 - 16 work days,Lead time (imported),3,532,https://www.takealot.com/men-s-summer-sun-protection-baseball-cap/PLID102217265,https://media.takealot.com/covers_images/63e935dc8a7f417eb24d5189986d5b2a/s-pdpxl.file
